1952,ABLE,42.3,-72.7
1952,ABLE,43.0,-71.5
1952,ABLE,43.7,-70.4
1952,ABLE,44.4,-69.4
1952,BAKER,16.7,-58.4
1952,BAKER,17.3,-58.7
1952,BAKER,17.8,-59.0
1952,BAKER,18.2,-59.3
1952,BAKER,18.6,-59.5
1952,BAKER,19.0,-59.8
1952,BAKER,19.9,-60.3
1952,BAKER,21.0,-61.0
1952,BAKER,21.9,-61.9
1952,BAKER,22.8,-63.0
1952,BAKER,23.7,-64.2
1952,BAKER,24.5,-65.3
1952,BAKER,25.2,-66.4
1952,BAKER,25.9,-67.4
1952,BAKER,26.8,-68.4
1952,BAKER,27.7,-69.4
1952,BAKER,28.7,-70.2
1952,BAKER,29.7,-70.7
1952,BAKER,30.7,-71.1
